       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
   19.174943   33.964922   -5.466438   39.756828   61.408593  -13.619263   47.178171   44.808186   43.454460   32.675265   17.267636  -58.412991   72.451816   41.491205   67.998877   47.658242   -0.862349   57.458354  -27.640674   54.123985   37.152753   30.045319   56.646576  -11.182841  -28.092490   46.687159   46.803604   -3.230729   48.517974   49.272843   25.721713  -32.747975
   19.397803   34.092271   -5.581693   39.700708   61.389656  -13.847474   47.168749   44.823182   43.429627   32.901154   16.976799  -58.509355   72.292020   41.577013   68.312224   47.657742   -0.574362   57.533303  -27.428509   54.057811   37.246613   30.253029   56.764675  -10.880585  -28.362986   46.651196   46.817768   -3.508410   48.200074   49.254412   25.508968  -32.645812
   19.620154   34.218224   -5.695455   39.643956   61.370997  -14.074728   47.159315   44.838121   43.404628   33.126269   16.685989  -58.602789   72.130346   41.661657   68.625216   47.657133   -0.286225   57.609072  -27.215103   53.990597   37.339352   30.459475   56.881104  -10.578004  -28.633087   46.614439   46.831947   -3.786081   47.881780   49.236036   25.295048  -32.541500
   19.841974   34.342788   -5.807717   39.586563   61.352610  -14.301013   47.149867   44.853002   43.379461   33.350597   16.395212  -58.693267   71.966910   41.745148   68.937847   47.656414    0.002051   57.685669  -27.000472   53.922330   37.430984   30.664646   56.995865  -10.275100  -28.902788   46.576876   46.846139   -4.063735   47.563102   49.217716   25.079965  -32.435052
   20.063241   34.465972   -5.918470   39.528520   61.334488  -14.526318   47.140407   44.867827   43.354122   33.574128   16.104476  -58.780764   71.801827   41.827497   69.250112   47.655583    0.290450   57.763104  -26.784630   53.852997   37.521519   30.868533   57.108959   -9.971878  -29.172083   46.538493   46.860346   -4.341364   47.244052   49.199452   24.863729  -32.326481
   20.283931   34.587784   -6.027707   39.469817   61.316623  -14.750631   47.130933   44.882595   43.328611   33.796852   15.813784  -58.865257   71.635207   41.908714   69.562005   47.654640    0.578959   57.841387  -26.567592   53.782588   37.610972   31.071125   57.220388   -9.668340  -29.440968   46.499279   46.874568   -4.618960   46.924638   49.181244   24.646354  -32.215801
   20.504023   34.708232   -6.135418   39.410443   61.299007  -14.973940   47.121447   44.897309   43.302924   34.018756   15.523144  -58.946721   71.467156   41.988811   69.873518   47.653582    0.867565   57.920528  -26.349373   53.711090   37.699354   31.272413   57.330153   -9.364490  -29.709436   46.459221   46.888805   -4.896514   46.604872   49.163093   24.427852  -32.103024
   20.723493   34.827324   -6.241597   39.350390   61.281633  -15.196234   47.111949   44.911968   43.277059   34.239831   15.232561  -59.025135   71.297781   42.067799   70.184646   47.652408    1.156254   58.000538  -26.129988   53.638491   37.786678   31.472388   57.438257   -9.060329  -29.977483   46.418305   46.903057   -5.174019   46.284762   49.144998   24.208234  -31.988166
   20.942320   34.945071   -6.346235   39.289647   61.264493  -15.417500   47.102437   44.926572   43.251014   34.460064   14.942042  -59.100475   71.127182   42.145690   70.495382   47.651116    1.445011   58.081425  -25.909451   53.564780   37.872957   31.671039   57.544703   -8.755863  -30.245101   46.376520   46.917327   -5.451466   45.964318   49.126959   23.987514  -31.871239
   21.160481   35.061481   -6.449325   39.228203   61.247580  -15.637727   47.092912   44.941123   43.224786   34.679446   14.651592  -59.172721   70.955457   42.222494   70.805719   47.649705    1.733824   58.163201  -25.687777   53.489946   37.958203   31.868357   57.649495   -8.451093  -30.512286   46.333853   46.931612   -5.728848   45.643550   49.108977   23.765704  -31.752257
   21.377954   35.176563   -6.550859   39.166048   61.230884  -15.856903   47.083375   44.955621   43.198372   34.897965   14.361217  -59.241852   70.782703   42.298223   71.115651   47.648173    2.022676   58.245874  -25.464980   53.413978   38.042428   32.064333   57.752636   -8.146022  -30.779031   46.290290   46.945915   -6.006156   45.322467   49.091052   23.542815  -31.631234
   21.594715   35.290329   -6.650828   39.103173   61.214399  -16.075015   47.073824   44.970066   43.171771   35.115609   14.070923  -59.307848   70.609012   42.372889   71.425171   47.646518    2.311556   58.329456  -25.241074   53.336865   38.125645   32.258958   57.854130   -7.840654  -31.045330   46.245820   46.960236   -6.283382   45.001077   49.073184   23.318862  -31.508184
   21.810744   35.402788   -6.749227   39.039565   61.198116  -16.292052   47.064261   44.984460   43.144979   35.332369   13.780717  -59.370689   70.434473   42.446503   71.734272   47.644739    2.600447   58.413957  -25.016074   53.258595   38.207866   32.452223   57.953983   -7.534991  -31.311178   46.200428   46.974574   -6.560518   44.679390   49.055372   23.093856  -31.383122
   22.026018   35.513950   -6.846047   38.975215   61.182026  -16.508001   47.054685   44.998802   43.117993   35.548232   13.490603  -59.430357   70.259175   42.519076   72.042948   47.642833    2.889337   58.499386  -24.789993   53.179160   38.289105   32.644120   58.052198   -7.229036  -31.576568   46.154103   46.988931   -6.837556   44.357413   49.037617   22.867811  -31.256062
   22.240514   35.623826   -6.941281   38.910111   61.166123  -16.722849   47.045096   45.013093   43.090812   35.763189   13.200589  -59.486835   70.083201   42.590621   72.351191   47.640800    3.178210   58.585754  -24.562846   53.098547   38.369373   32.834638   58.148783   -6.922793  -31.841493   46.106831   47.003307   -7.114488   44.035154   49.019919   22.640738  -31.127017
   22.454210   35.732427   -7.034922   38.844242   61.150396  -16.936585   47.035494   45.027334   43.063432   35.977227   12.910680  -59.540106   69.906633   42.661148   72.658993   47.638637    3.467052   58.673071  -24.334647   53.016748   38.448682   33.023770   58.243742   -6.616264  -32.105948   46.058600   47.017702   -7.391305   43.712623   49.002277   22.412651  -30.996004
   22.667085   35.839764   -7.126963   38.777598   61.134838  -17.149196   47.025880   45.041525   43.035851   36.190337   12.620881  -59.590154   69.729552   42.730670   72.966348   47.636343    3.755849   58.761348  -24.105409   52.933752   38.527045   33.211509   58.337082   -6.309452  -32.369926   46.009397   47.032117   -7.668000   43.389827   48.984692   22.183562  -30.863035
   22.879117   35.945848   -7.217397   38.710167   61.119439  -17.360670   47.016252   45.055667   43.008066   36.402507   12.331200  -59.636964   69.552032   42.799198   73.273249   47.633914    4.044586   58.850595  -23.875147   52.849549   38.604475   33.397844   58.428809   -6.002360  -32.633420   45.959209   47.046552   -7.944565   43.066774   48.967163   21.953485  -30.728126
   23.090284   36.050691   -7.306217   38.641937   61.104192  -17.570993   47.006611   45.069761   42.980074   36.613725   12.041641  -59.680522   69.374150   42.866744   73.579686   47.631351    4.333247   58.940822  -23.643874   52.764131   38.680982   33.582769   58.518932   -5.694990  -32.896423   45.908023   47.061008   -8.220990   42.743471   48.949691   21.722433  -30.591291
   23.300564   36.154304   -7.393416   38.572898   61.089087  -17.780153   46.996958   45.083806   42.951872   36.823983   11.752212  -59.720815   69.195976   42.933319   73.885654   47.628650    4.621819   59.032039  -23.411603   52.677488   38.756580   33.766276   58.607457   -5.387345  -33.158929   45.855827   47.075485   -8.497269   42.419926   48.932275   21.490417  -30.452545
   23.509937   36.256698   -7.478988   38.503036   61.074115  -17.988138   46.987291   45.097803   42.923457   37.033267   11.462917  -59.757831   69.017582   42.998935   74.191143   47.625809    4.910286   59.124258  -23.178348   52.589611   38.831280   33.948356   58.694392   -5.079429  -33.420931   45.802607   47.089983   -8.773393   42.096145   48.914915   21.257452  -30.311904
   23.718380   36.357885   -7.562926   38.432341   61.059267  -18.194935   46.977612   45.111753   42.894826   37.241568   11.173762  -59.791559   68.839033   43.063604   74.496147   47.622828    5.198634   59.217487  -22.944122   52.500492   38.905095   34.129004   58.779746   -4.771244  -33.682421   45.748352   47.104504   -9.049353   41.772137   48.897611   21.023549  -30.169381
   23.925873   36.457878   -7.645224   38.360801   61.044534  -18.400531   46.967919   45.125656   42.865977   37.448875   10.884755  -59.821989   68.660395   43.127338   74.800655   47.619702    5.486846   59.311738  -22.708939   52.410121   38.978036   34.308211   58.863528   -4.462792  -33.943393   45.693049   47.119047   -9.325142   41.447908   48.880363   20.788723  -30.024991
   24.132396   36.556688   -7.725875   38.288403   61.029906  -18.604912   46.958213   45.139513   42.836906   37.655177   10.595900  -59.849112   68.481731   43.190147   75.104661   47.616431    5.774908   59.407021  -22.472812   52.318492   39.050114   34.485971   58.945747   -4.154077  -34.203838   45.636684   47.133614   -9.600750   41.123465   48.863170   20.552985  -29.878750
   24.337927   36.654328   -7.804874   38.215136   61.015374  -18.808067   46.948494   45.153324   42.807610   37.860463   10.307204  -59.872919   68.303103   43.252044   75.408156   47.613013    6.062804   59.503347  -22.235754   52.225595   39.121343   34.662277   59.026412   -3.845101  -34.463751   45.579247   47.148203   -9.876171   40.798815   48.846033   20.316349  -29.730672
   24.542446   36.750809   -7.882213   38.140987   61.000928  -19.009981   46.938763   45.167090   42.778086   38.064723   10.018672  -59.893405   68.124570   43.313040   75.711130   47.609444    6.350519   59.600725  -21.997778   52.131424   39.191732   34.837123   59.105534   -3.535866  -34.723123   45.520724   47.162817  -10.151395   40.473964   48.828951   20.078828  -29.580773
   24.745933   36.846145   -7.957889   38.065943   60.986559  -19.210642   46.929018   45.180811   42.748331   38.267946    9.730311  -59.910562   67.946187   43.373146   76.013575   47.605723    6.638038   59.699166  -21.758897   52.035970   39.261294   35.010502   59.183123   -3.226376  -34.981946   45.461103   47.177455  -10.426415   40.148919   48.811924   19.840435  -29.429067
   24.948368   36.940346   -8.031893   37.989993   60.972256  -19.410037   46.919259   45.194487   42.718342   38.470121    9.442126  -59.924387   67.768011   43.432375   76.315481   47.601847    6.925344   59.798680  -21.519123   51.939227   39.330040   35.182408   59.259190   -2.916632  -35.240214   45.400373   47.192118  -10.701221   39.823685   48.794952   19.601182  -29.275570
   25.149732   37.033426   -8.104221   37.913124   60.958010  -19.608152   46.909488   45.208120   42.688115   38.671238    9.154125  -59.934875   67.590095   43.490737   76.616839   47.597815    7.212421   59.899277  -21.278471   51.841187   39.397982   35.352836   59.333746   -2.606639  -35.497917   45.338520   47.206807  -10.975806   39.498270   48.778035   19.361082  -29.120296
   25.350006   37.125397   -8.174868   37.835323   60.943809  -19.804975   46.899703   45.221709   42.657647   38.871286    8.866312  -59.942025   67.412489   43.548243   76.917639   47.593624    7.499254   60.000968  -21.036951   51.741845   39.465130   35.521780   59.406803   -2.296397  -35.755048   45.275534   47.221521  -11.250161   39.172678   48.761171   19.120148  -28.963261
   25.549170   37.216272   -8.243827   37.756577   60.929645  -20.000491   46.889905   45.235255   42.626934   39.070255    8.578693  -59.945833   67.235244   43.604906   77.217870   47.589271    7.785827   60.103763  -20.794577   51.641193   39.531496   35.689235   59.478372   -1.985911  -36.011598   45.211402   47.236261  -11.524278   38.846917   48.744362   18.878394  -28.804480
   25.747206   37.306063   -8.311094   37.676874   60.915506  -20.194688   46.880094   45.248759   42.595974   39.268134    8.291276  -59.946301   67.058408   43.660735   77.517522   47.584753    8.072122   60.207673  -20.551362   51.539227   39.597090   35.855196   59.548466   -1.675182  -36.267560   45.146113   47.251029  -11.798147   38.520992   48.727606   18.635831  -28.643967
   25.944096   37.394782   -8.376662   37.596200   60.901382  -20.387551   46.870269   45.262220   42.564762   39.464914    8.004065  -59.943429   66.882026   43.715744   77.816584   47.580070    8.358125   60.312706  -20.307318   51.435939   39.661924   36.019658   59.617097   -1.364212  -36.522925   45.079655   47.265823  -12.071762   38.194908   48.710904   18.392473  -28.481738
   26.139821   37.482442   -8.440528   37.514542   60.887262  -20.579068   46.860431   45.275640   42.533296   39.660584    7.717067  -59.937218   66.706143   43.769941   78.115045   47.575217    8.643819   60.418873  -20.062456   51.331325   39.726008   36.182617   59.684280   -1.053006  -36.777684   45.012017   47.280646  -12.345112   37.868671   48.694255   18.148332  -28.317808
   26.334365   37.569056   -8.502686   37.431888   60.873136  -20.769225   46.850580   45.289018   42.501571   39.855134    7.430288  -59.927671   66.530802   43.823339   78.412892   47.570192    8.929186   60.526184  -19.816791   51.225379   39.789353   36.344069   59.750026   -0.741564  -37.031829   44.943188   47.295496  -12.618190   37.542288   48.677659   17.903421  -28.152192
   26.527710   37.654636   -8.563131   37.348225   60.858991  -20.958008   46.840715   45.302355   42.469584   40.048553    7.143734  -59.914793   66.356045   43.875949   78.710114   47.564993    9.214211   60.634649  -19.570332   51.118097   39.851969   36.504010   59.814350   -0.429890  -37.285350   44.873157   47.310376  -12.890987   37.215762   48.661116   17.657753  -27.984905
   26.719840   37.739195   -8.621859   37.263538   60.844817  -21.145404   46.830836   45.315652   42.437331   40.240833    6.857412  -59.898589   66.181911   43.927781   79.006697   47.559617    9.498876   60.744277  -19.323094   51.009473   39.913867   36.662437   59.877265   -0.117986  -37.538239   44.801913   47.325284  -13.163495   36.889099   48.644624   17.411340  -27.815962
   26.910738   37.822744   -8.678865   37.177815   60.830603  -21.331399   46.820944   45.328909   42.404809   40.431962    6.571327  -59.879064   66.008438   43.978845   79.302626   47.554061    9.783164   60.855079  -19.075087   50.899504   39.975057   36.819345   59.938787    0.194145  -37.790487   44.729445   47.340223  -13.435704   36.562306   48.628185   17.164195  -27.645378
   27.100388   37.905297   -8.734144   37.091042   60.816337  -21.515979   46.811038   45.342126   42.372014   40.621932    6.285486  -59.856226   65.835664   44.029154   79.597889   47.548322   10.067058   60.967064  -18.826324   50.788185   40.035550   36.974734   59.998929    0.506502  -38.042083   44.655743   47.355191  -13.707605   36.235385   48.611798   16.916330  -27.473169
