 Epoch \ PRN        G01        G02        G03        G04        G05        G06        G07        G08        G09        G10        G11        G12        G13        G14        G15        G16        G17        G18        G19        G20        G21        G22        G23        G24        G25        G26        G27        G28        G29        G30        G31        G32
 Epoch 0001:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
 Epoch 0002:    0.00000    0.00000    0.00000   18.25815    0.00000    0.00000   18.75812   19.55966   20.79614    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   10.50453    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   11.16894   13.74127    0.00000    0.00000   19.38539    0.00000    0.00000
 Epoch 0003:    0.00000    0.00000    0.00000   18.70745    0.00000    0.00000   18.26992   19.52205   21.58813    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   11.49208    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    9.33594   14.04527    0.00000    0.00000   17.54456    0.00000    0.00000
 Epoch 0004:    0.00000    0.00000    0.00000   17.98997    0.00000    0.00000   19.04443   19.22891   20.69204    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   12.21917    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   11.23395   14.65334    0.00000    0.00000   18.75819    0.00000    0.00000
 Epoch 0005:    0.00000    0.00000    0.00000   19.35024    0.00000    0.00000   19.34142   18.89800   20.50727    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   14.00823    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   11.77707   15.22824    0.00000    0.00000   19.50739    0.00000    0.00000
 Epoch 0006:    0.00000    0.00000    0.00000   19.19161    0.00000    0.00000   19.15005   18.56204   20.37951    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   13.61867    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   10.63068   14.76963    0.00000    0.00000   18.96830    0.00000    0.00000
 Epoch 0007:    0.00000    0.00000    0.00000   19.20677    0.00000    0.00000   18.94898   18.40808   20.49192    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   13.23088    0.00000    0.00000    0.00000    0.00000   19.44517    0.00000    0.00000    0.00000    0.00000   10.57158   14.60356    0.00000    0.00000   18.65655    0.00000    0.00000
 Epoch 0008:    0.00000    0.00000    0.00000   19.28400    0.00000    0.00000   18.64480   18.41258   20.43171    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   13.52296    0.00000    0.00000    0.00000    0.00000   20.35070    0.00000    0.00000    0.00000    0.00000   10.73195   14.96879    0.00000    0.00000   18.48380    0.00000    0.00000
 Epoch 0009:    0.00000    0.00000    0.00000   19.19962    0.00000    0.00000   18.51218   18.25004   20.38683    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   13.50268    0.00000    0.00000    0.00000    0.00000   20.38684    0.00000    0.00000    0.00000    0.00000   10.94264   15.00028    0.00000    0.00000   18.51429    0.00000    0.00000
 Epoch 0010:    0.00000    0.00000    0.00000   19.31543    0.00000    0.00000   18.43827   18.24632   20.56555    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   13.09457    0.00000    0.00000    0.00000    0.00000   20.06993    0.00000    0.00000    0.00000    0.00000   10.87006   14.73866    0.00000    0.00000   18.41848    0.00000    0.00000
 Epoch 0011:    0.00000    0.00000    0.00000   19.24077    0.00000    0.00000   18.35522   18.08825   20.50945    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   12.93119    0.00000    0.00000    0.00000    0.00000   20.00181    0.00000    0.00000    0.00000    0.00000   10.66872   14.52886    0.00000    0.00000   18.38745    0.00000    0.00000
 Epoch 0012:    0.00000    0.00000    0.00000   19.18811    0.00000    0.00000   18.34192   18.30180   20.44103    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   13.21850    0.00000    0.00000    0.00000    0.00000   20.01687    0.00000    0.00000    0.00000    0.00000   10.83506   14.83527    0.00000    0.00000   18.20458    0.00000    0.00000
 Epoch 0013:    0.00000    0.00000    0.00000   19.10327    0.00000    0.00000   18.16963   18.27371   20.37163    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   13.27599    0.00000    0.00000    0.00000    0.00000   19.84732    0.00000    0.00000    0.00000    0.00000   10.86145   14.94508    0.00000    0.00000   18.01350    0.00000    0.00000
 Epoch 0014:    0.00000    0.00000    0.00000   19.13503    0.00000    0.00000   18.08130   18.21240   20.37234    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   13.33658    0.00000    0.00000    0.00000    0.00000   19.76295    0.00000    0.00000    0.00000    0.00000   10.86710   15.06799    0.00000    0.00000   17.91789    0.00000    0.00000
 Epoch 0015:    0.00000    0.00000    0.00000   19.04122    0.00000    0.00000   18.01125   18.14093   20.40061    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   13.33343    0.00000    0.00000    0.00000    0.00000   19.60877    0.00000    0.00000    0.00000    0.00000   10.87728   15.00240    0.00000    0.00000   17.85151    0.00000    0.00000
 Epoch 0016:    0.00000    0.00000    0.00000   18.96384    0.00000    0.00000   18.00608   17.99306   20.40667    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   13.06160    0.00000    0.00000    0.00000    0.00000   19.18164    0.00000    0.00000    0.00000    0.00000   10.75063   14.69813    0.00000    0.00000   17.88181    0.00000    0.00000
 Epoch 0017:    0.00000    0.00000    0.00000   18.94993    0.00000    0.00000   17.96554   17.91260   20.39723    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   12.95250    0.00000    0.00000    0.00000    0.00000   18.95746    0.00000    0.00000    0.00000    0.00000   10.72475   14.55260    0.00000    0.00000   17.91067    0.00000    0.00000
 Epoch 0018:    0.00000    0.00000    0.00000   18.90580    0.00000    0.00000   17.87077   17.83774   20.34643    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   12.98861    0.00000    0.00000    0.00000    0.00000   18.70302    0.00000    0.00000    0.00000    0.00000   10.77162   14.53766    0.00000    0.00000   17.86494    0.00000    0.00000
 Epoch 0019:    0.00000    0.00000    0.00000   18.84761    0.00000    0.00000   17.74670   17.78093   20.31898    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   12.99442    0.00000    0.00000    0.00000    0.00000   18.50714    0.00000    0.00000    0.00000    0.00000   10.75750   14.53527    0.00000    0.00000   17.81975    0.00000    0.00000
 Epoch 0020:    0.00000    0.00000    0.00000   18.81800    0.00000    0.00000   17.61446   17.74773   20.22382    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   13.07823    0.00000    0.00000    0.00000    0.00000   18.39711    0.00000    0.00000    0.00000    0.00000   10.79057   14.59077    0.00000    0.00000   17.73403    0.00000    0.00000
 Epoch 0021:    0.00000    0.00000    0.00000   18.82455    0.00000    0.00000   17.61235   17.72436   20.28558    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   13.05089    0.00000    0.00000    0.00000    0.00000   18.25451    0.00000    0.00000    0.00000    0.00000   10.76860   14.54260    0.00000    0.00000   17.76840    0.00000    0.00000
 Epoch 0022:    0.00000    0.00000    0.00000   18.82996    0.00000    0.00000   17.60015   17.68251   20.32114    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   12.96202    0.00000    0.00000    0.00000    0.00000   18.08931    0.00000    0.00000    0.00000    0.00000    0.00000   14.51055    0.00000    0.00000   17.80175    0.00000    0.00000
 Epoch 0023:    0.00000    0.00000    0.00000   18.80589    0.00000    0.00000   17.54810   17.64774   20.32325    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   12.94395    0.00000    0.00000    0.00000    0.00000   17.93732    0.00000    0.00000    0.00000    0.00000    0.00000   14.46615    0.00000    0.00000   17.81477    0.00000    0.00000
 Epoch 0024:    0.00000    0.00000    0.00000   18.81589    0.00000    0.00000   17.55866   17.64008   20.35679    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   12.91962    0.00000    0.00000    0.00000    0.00000   17.79399    0.00000    0.00000    0.00000    0.00000    0.00000   14.42427    0.00000    0.00000   17.83329    0.00000    0.00000
 Epoch 0025:    0.00000    0.00000    0.00000   18.80252    0.00000    0.00000   17.54580   17.57562   20.39539    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   12.86755    0.00000    0.00000    0.00000    0.00000   17.64596    0.00000    0.00000    0.00000    0.00000    0.00000   14.33021    0.00000    0.00000   17.83228    0.00000    0.00000
 Epoch 0026:    0.00000    0.00000    0.00000   18.72545    0.00000    0.00000   17.43441   17.46115   20.32113    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   12.78408    0.00000    0.00000    0.00000    0.00000   17.50860    0.00000    0.00000    0.00000    0.00000    0.00000   14.26541    0.00000    0.00000   17.77375    0.00000    0.00000
