       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
   -9.185698   79.098439   41.030554   50.353130   59.183999   46.872110   48.398458   21.583882   50.234808  -44.007646   50.630667   12.205005   32.433682   10.997349    8.210437   52.179564   -1.392445   63.617845   14.625153   52.996286  -23.415725    5.204178  -10.507605  -46.556296   41.678692   59.321666   41.454886   43.140284   64.328064   45.355325   61.956700  -29.469190
   -9.405431   78.878891   40.929385   50.347738   59.121760   46.841021   48.413084   21.817298   50.233852  -43.795397   50.611950   11.906978   32.659477   11.241430    8.494675   52.202534   -1.571895   63.934630   14.397428   52.972007  -23.494480    4.905478  -10.196541  -46.514031   41.366421   59.396236   41.643977   42.837333   64.323755   45.394756   61.784110  -29.744913
   -9.624050   78.660488   40.826884   50.342246   59.059261   46.809666   48.427641   22.050482   50.232839  -43.581504   50.593231   11.609137   32.884182   11.485776    8.778864   52.225553   -1.750190   64.251040   14.169881   52.947873  -23.571002    4.606700   -9.885174  -46.469220   41.054015   59.471609   41.831813   42.533915   64.319817   45.433789   61.608815  -30.020115
   -9.841543   78.443248   40.723037   50.336654   58.996534   46.778044   48.442129   22.283420   50.231768  -43.365990   50.574507   11.311487   33.107785   11.730370    9.062999   52.248623   -1.927316   64.567070   13.942524   52.923883  -23.645285    4.307850   -9.573508  -46.421872   40.741481   59.547793   42.018382   42.230042   64.316242   45.472429   61.430854  -30.294788
  -10.057898   78.227191   40.617827   50.330961   58.933610   46.746148   48.456551   22.516101   50.230641  -43.148877   50.555777   11.014034   33.330272   11.975193    9.347076   52.271746   -2.103263   64.882712   13.715370   52.900036  -23.717320    4.008931   -9.261547  -46.371996   40.428822   59.624798   42.203675   41.925725   64.313028   45.510684   61.250271  -30.568925
  -10.273103   78.012333   40.511239   50.325166   58.870519   46.713977   48.470906   22.748512   50.229456  -42.930186   50.537039   10.716781   33.551633   12.220229    9.631091   52.294924   -2.278017   65.197957   13.488433   52.876330  -23.787102    3.709948   -8.949293  -46.319601   40.116043   59.702633   42.387681   41.620975   64.310170   45.548557   61.067106  -30.842516
  -10.487147   77.798692   40.403256   50.319268   58.807290   46.681524   48.485194   22.980639   50.228213  -42.709938   50.518294   10.419735   33.771854   12.465461    9.915038   52.318159   -2.451568   65.512799   13.261724   52.852763  -23.854622    3.410904   -8.636749  -46.264697   39.803149   59.781308   42.570389   41.315802   64.307662   45.586056   60.881402  -31.115555
  -10.700016   77.586281   40.293862   50.313266   58.743952   46.648787   48.499417   23.212470   50.226913  -42.488155   50.499539   10.122899   33.990922   12.710870   10.198913   52.341452   -2.623903   65.827229   13.035257   52.829334  -23.919875    3.111805   -8.323920  -46.207293   39.490145   59.860832   42.751792   41.010216   64.305499   45.623185   60.693199  -31.388033
  -10.911699   77.375117   40.183043   50.307159   58.680533   46.615760   48.513575   23.443991   50.225556  -42.264858   50.480774    9.826279   34.208826   12.956438   10.482712   52.364807   -2.795011   66.141240   12.809045   52.806041  -23.982854    2.812654   -8.010807  -46.147401   39.177034   59.941215   42.931877   40.704229   64.303677   45.659950   60.502539  -31.659940
  -11.122185   77.165212   40.070782   50.300946   58.617058   46.582440   48.527668   23.675191   50.224140  -42.040066   50.461996    9.529880   34.425551   13.202148   10.766430   52.388224   -2.964880   66.454823   12.583099   52.782883  -24.043552    2.513454   -7.697413  -46.085031   38.863822   60.022466   43.110637   40.397849   64.302191   45.696356   60.309463  -31.931269
