       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
   -9.321826   78.291519   39.304448   48.701590   56.355017   45.060834   46.519784   19.102708   48.383715  -45.526008   48.509360   11.902977   32.596619   12.153642    8.727439   50.909796    0.867468   62.530952   16.586329   50.793327  -24.621680    2.889037  -11.355442  -45.593361   40.471014   59.459001   39.500463   41.735913   62.460738   43.709824   61.686988  -31.640740
   -9.547924   78.075776   39.204233   48.697542   56.300535   45.033131   46.534028   19.334491   48.383621  -45.307769   48.491262   11.611986   32.802027   12.386406    9.004582   50.935035    0.686710   62.853445   16.368125   50.771387  -24.710936    2.590230  -11.044993  -45.539729   40.165766   59.548940   39.701340   41.426376   62.443827   43.744388   61.489607  -31.915574
   -9.772983   77.860396   39.102717   48.693393   56.245836   45.005216   46.548214   19.566126   48.383470  -45.087945   48.473167   11.321164   33.006204   12.619346    9.281609   50.960348    0.507012   63.175669   16.149952   50.749564  -24.797965    2.291375  -10.734269  -45.483618   39.860336   59.639829   39.901105   41.116482   62.427299   43.778632   61.289787  -32.189879
   -9.996992   77.645441   38.999884   48.689140   56.190947   44.977086   46.562341   19.797604   48.383262  -44.866559   48.455072   11.030515   33.209138   12.852444    9.558515   50.985738    0.328385   63.497620   15.931822   50.727856  -24.882757    1.992475  -10.423271  -45.425039   39.554731   59.731677   40.099745   40.806239   62.411149   43.812560   61.087575  -32.463646
  -10.219938   77.430968   38.895720   48.684784   56.135892   44.948738   46.576411   20.028910   48.382996  -44.643632   48.436978   10.740045   33.410818   13.085682    9.835294   51.011206    0.150842   63.819291   15.713752   50.706262  -24.965304    1.693533  -10.112004  -45.364000   39.248954   59.824491   40.297249   40.495657   62.395373   43.846178   60.883015  -32.736868
  -10.441808   77.217030   38.790210   48.680323   56.080696   44.920168   46.590423   20.260035   48.382673  -44.419187   48.418882   10.449760   33.611234   13.319042   10.111943   51.036755   -0.025605   64.140680   15.495755   50.684781  -25.045599    1.394555   -9.800469  -45.300515   38.943012   59.918282   40.493607   40.184743   62.379964   43.879490   60.676152  -33.009535
  -10.662591   77.003677   38.683339   48.675757   56.025384   44.891374   46.604378   20.490966   48.382293  -44.193245   48.400784   10.159665   33.810375   13.552504   10.388456   51.062388   -0.200943   64.461780   15.277845   50.663412  -25.123631    1.095542   -9.488671  -45.234592   38.636909   60.013058   40.688807   39.873508   62.364918   43.912499   60.467030  -33.281641
  -10.882274   76.790956   38.575091   48.671083   55.969978   44.862352   46.618277   20.721691   48.381855  -43.965827   48.382683    9.869765   34.008230   13.786050   10.664827   51.088108   -0.375161   64.782586   15.060036   50.642152  -25.199394    0.796500   -9.176611  -45.166245   38.330651   60.108829   40.882839   39.561960   62.350229   43.945211   60.255691  -33.553176
  -11.100845   76.578911   38.465453   48.666302   55.914502   44.833099   46.632120   20.952198   48.381358  -43.736956   48.364577    9.580066   34.204790   14.019659   10.941053   51.113915   -0.548247   65.103094   14.842342   50.621002  -25.272880    0.497431   -8.864293  -45.095484   38.024243   60.205602   41.075692   39.250107   62.335891   43.977629   60.042180  -33.824131
  -11.318291   76.367583   38.354409   48.661411   55.858977   44.803611   46.645908   21.182475   48.380804  -43.506650   48.346466    9.290573   34.400043   14.253314   11.217128   51.139814   -0.720188   65.423299   14.624777   50.599960  -25.344080    0.198340   -8.551719  -45.022322   37.717689   60.303387   41.267354   38.937957   62.321900   44.009757   59.826538  -34.094497
