       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
   39.158692   -3.781070   31.152032   25.627192   -1.355341   15.784998   20.250524   69.530830   21.409272   35.671794   14.798775  -47.936545  -22.279160   19.238905  -61.615529   29.289945    0.389735   36.457514   -8.807874   13.857658   61.576566  106.911590   -0.994377  -56.044065  -26.633180   32.761033   76.730018   71.451281    6.536113   17.037241  106.209900   85.611735
   39.301358   -3.359835   31.225522   25.664859   -1.081039   15.769141   20.256359   69.482107   21.429223   35.388124   14.793893  -47.930622  -22.103638   19.304824  -61.519962   29.273246    0.475939   36.486184   -8.824151   13.903113   61.834397  106.829664   -1.055046  -56.421711  -26.565026   32.813787   76.548747   71.299167    6.415568   17.055282  105.688597   85.476961
   39.445077   -2.955750   31.299631   25.702737   -0.810676   15.753135   20.262221   69.432050   21.449204   35.107677   14.788860  -47.925686  -21.927147   19.369902  -61.424000   29.256842    0.563337   36.515529   -8.839215   13.948021   62.092946  106.747934   -1.115131  -56.798505  -26.498013   32.867703   76.365987   71.149219    6.294089   17.073184  105.174131   85.340769
   39.589851   -2.567833   31.374361   25.740831   -0.544218   15.736979   20.268111   69.380659   21.469215   34.830430   14.783677  -47.921739  -21.749690   19.434142  -61.327630   29.240733    0.651927   36.545573   -8.853065   13.992389   62.352195  106.666391   -1.174643  -57.174404  -26.432126   32.922804   76.181746   71.001397    6.171658   17.090950  104.666476   85.203138
   39.735687   -2.195170   31.449711   25.779140   -0.281633   15.720672   20.274029   69.327932   21.489256   34.556360   14.778343  -47.918780  -21.571271   19.497546  -61.230842   29.224919    0.741705   36.576341   -8.865699   14.036226   62.612123  106.585022   -1.233593  -57.549363  -26.367350   32.979108   75.996031   70.855661    6.048260   17.108582  104.165605   85.064046
   39.882588   -1.836917   31.525682   25.817669   -0.022886   15.704213   20.279976   69.273868   21.509328   34.285442   14.772859  -47.916810  -21.391895   19.560118  -61.133624   29.209399    0.832670   36.607860   -8.877117   14.079537   62.872708  106.503816   -1.291991  -57.923341  -26.303672   33.036637   75.808849   70.711973    5.923877   17.126082  103.671485   84.923471
   40.030559   -1.492286   31.602273   25.856418    0.232056   15.687601   20.285951   69.218468   21.529430   34.017653   14.767225  -47.915829  -21.211566   19.621862  -61.035965   29.194174    0.924818   36.640157   -8.887319   14.122332   63.133931  106.422763   -1.349847  -58.296293  -26.241077   33.095413   75.620209   70.570294    5.798492   17.143451  103.184079   84.781390
   40.179603   -1.160546   31.679485   25.895389    0.483230   15.670834   20.291955   69.161729   21.549563   33.752969   14.761440  -47.915838  -21.030291   19.682780  -60.937855   29.179242    1.018146   36.673261   -8.896303   14.164616   63.395769  106.341852   -1.407172  -58.668179  -26.179552   33.155458   75.430119   70.430588    5.672088   17.160692  102.703347   84.637782
   40.329725   -0.841015   31.757317   25.934586    0.730672   15.653912   20.297988   69.103652   21.569726   33.491363   14.755506  -47.916838  -20.848076   19.742876  -60.839281   29.164604    1.112650   36.707203   -8.904069   14.206397   63.658202  106.261071   -1.463975  -59.038958  -26.119083   33.216794   75.238587   70.292817    5.544648   17.177808  102.229244   84.492623
   40.480929   -0.533059   31.835768   25.974009    0.974422   15.636833   20.304051   69.044235   21.589921   33.232812   14.749422  -47.918831  -20.664927   19.802152  -60.740232   29.150259    1.208327   36.742016   -8.910616   14.247682   63.921207  106.180411   -1.520266  -59.408590  -26.059659   33.279445   75.045624   70.156946    5.416154   17.194800  101.761724   84.345890
   40.633219   -0.236085   31.914836   26.013662    1.214515   15.619596   20.310143   68.983478   21.610147   32.977289   14.743188  -47.921816  -20.480851   19.860613  -60.640697   29.136207    1.305174   36.777733   -8.915944   14.288478   64.184762  106.099859   -1.576055  -59.777036  -26.001267   33.343434   74.851239   70.022940    5.286588   17.211670  101.300737   84.197561
   40.786599    0.050460   31.994521   26.053546    1.450993   15.602200   20.316266   68.921380   21.630405   32.724770   14.736804  -47.925795  -20.295856   19.918262  -60.540665   29.122449    1.403187   36.814391   -8.920052   14.328791   64.448845  106.019405   -1.631353  -60.144257  -25.943894   33.408785   74.655442   69.890764    5.155934   17.228420  100.846229   84.047612
   40.941071    0.327092   32.074820   26.093664    1.683894   15.584643   20.322419   68.857941   21.650694   32.475227   14.730271  -47.930769  -20.109949   19.975101  -60.440124   29.108984    1.502362   36.852026   -8.922940   14.368628   64.713432  105.939038   -1.686169  -60.510216  -25.887529   33.475524   74.458245   69.760385    5.024174   17.245052  100.398145   83.896018
   41.096639    0.594297   32.155732   26.134018    1.913259   15.566925   20.328603   68.793160   21.671015   32.228636   14.723588  -47.936740  -19.923139   20.031135  -60.339062   29.095812    1.602696   36.890679   -8.924607   14.407995   64.978501  105.858747   -1.740513  -60.874875  -25.832161   33.543675   74.259658   69.631768    4.891289   17.261568   99.956428   83.742757
   41.253307    0.852526   32.237254   26.174610    2.139128   15.549043   20.334817   68.727036   21.691368   31.984968   14.716755  -47.943710  -19.735436   20.086366  -60.237468   29.082934    1.704185   36.930392   -8.925054   14.446898   65.244028  105.778521   -1.794394  -61.238200  -25.777778   33.613265   74.059693   69.504882    4.757263   17.277970   99.521017   83.587803
   41.411078    1.102204   32.319384   26.215443    2.361543   15.530998   20.341063   68.659569   21.711753   31.744199   14.709772  -47.951679  -19.546849   20.140799  -60.135330   29.070348    1.806824   36.971209   -8.924279   14.485345   65.509990  105.698350   -1.847823  -61.600155  -25.724369   33.684321   73.858362   69.379694    4.622077   17.294260   99.091850   83.431133
   41.569955    1.343729   32.402118   26.256519    2.580545   15.512787   20.347341   68.590759   21.732171   31.506301   14.702640  -47.960649  -19.357387   20.194437  -60.032637   29.058056    1.910610   37.013177   -8.922283   14.523341   65.776363  105.618222   -1.900807  -61.960705  -25.671925   33.756870   73.655679   69.256174    4.485714   17.310440   98.668864   83.272722
   41.729940    1.577476   32.485454   26.297840    2.796177   15.494409   20.353650   68.520604   21.752621   31.271248   14.695358  -47.970623  -19.167062   20.247283  -59.929376   29.046058    2.015538   37.056344   -8.919065   14.560891   66.043122  105.538127   -1.953358  -62.319818  -25.620434   33.830940   73.451657   69.134289    4.348155   17.326511   98.251993   83.112544
   41.891036    1.803794   32.569388   26.339409    3.008479   15.475864   20.359991   68.449106   21.773105   31.039013   14.687926  -47.981602  -18.975885   20.299340  -59.825536   29.034354    2.121603   37.100765   -8.914625   14.598003   66.310244  105.458053   -2.005485  -62.677462  -25.569888   33.906560   73.246309   69.014011    4.209383   17.342475   97.841171   82.950576
   42.053247    2.023015   32.653915   26.381228    3.217496   15.457149   20.366365   68.376263   21.793621   30.809568   14.680344  -47.993587  -18.783867   20.350613  -59.721105   29.022943    2.228801   37.146493   -8.908963   14.634681   66.577703  105.377989   -2.057196  -63.033604  -25.520276   33.983760   73.039649   68.895309    4.069378   17.358335   97.436330   82.786790
   42.216573    2.235449   32.739033   26.423301    3.423269   15.438263   20.372772   68.302076   21.814171   30.582887   14.672612  -48.006582  -18.591020   20.401106  -59.616071   29.011827    2.337128   37.193588   -8.902079   14.670932   66.845475  105.297926   -2.108501  -63.388215  -25.471589   34.062569   72.831693   68.778154    3.928124   17.374091   97.037400   82.621161
   42.381018    2.441389   32.824736   26.465628    3.625841   15.419205   20.379211   68.226544   21.834754   30.358943   14.664730  -48.020588  -18.397358   20.450821  -59.510421   29.001006    2.446579   37.242111   -8.893973   14.706761   67.113536  105.217851   -2.159409  -63.741264  -25.423818   34.143019   72.622456   68.662518    3.785601   17.389746   96.644311   82.453664
   42.546583    2.641111   32.911020   26.508214    3.825256   15.399973   20.385684   68.149667   21.855371   30.137708   14.656697  -48.035608  -18.202894   20.499763  -59.404145   28.990480    2.557148   37.292129   -8.884645   14.742174   67.381859  105.137754   -2.209931  -64.092724  -25.376954   34.225141   72.411954   68.548372    3.641792   17.405302   96.256993   82.284273
   42.713270    2.834875   32.997879   26.551060    4.021555   15.380567   20.392190   68.071445   21.876022   29.919156   14.648514  -48.051644  -18.007641   20.547935  -59.297229   28.980249    2.668831   37.343710   -8.874094   14.777175   67.650419  105.057624   -2.260073  -64.442566  -25.330988   34.308968   72.200203   68.435689    3.496677   17.420759   95.875374   82.112960
   42.881081    3.022926   33.085309   26.594169    4.214783   15.360985   20.398731   67.991879   21.896707   29.703260   14.640181  -48.068698  -17.811614   20.595341  -59.189662   28.970315    2.781622   37.396930   -8.862321   14.811771   67.919192  104.977450   -2.309847  -64.790763  -25.285913   34.394534   71.987220   68.324441    3.350239   17.436120   95.499381   81.939699
   43.050017    3.205496   33.173303   26.637544    4.404982   15.341225   20.405305   67.910968   21.917426   29.489992   14.631697  -48.086773  -17.614828   20.641986  -59.081430   28.960677    2.895516   37.451866   -8.849326   14.845967   68.188150  104.897220   -2.359260  -65.137291  -25.241720   34.481872   71.773023   68.214603    3.202458   17.451386   95.128943   81.764463
   43.220080    3.382806   33.261855   26.681188    4.592195   15.321286   20.411914   67.828713   21.938180   29.279325   14.623062  -48.105872  -17.417298   20.687872  -58.972523   28.951336    3.010507   37.508603   -8.835109   14.879768   68.457269  104.816925   -2.408322  -65.482123  -25.198401   34.571019   71.557630   68.106147    3.053316   17.466559   94.763985   81.587225
   43.391270    3.555062   33.350959   26.725103    4.776465   15.301167   20.418557   67.745115   21.958969   29.071233   14.614276  -48.125997  -17.219041   20.733004  -58.862927   28.942293    3.126590   37.567230   -8.819670   14.913178   68.726523  104.736552   -2.457041  -65.825236  -25.155949   34.662010   71.341059   67.999049    2.902795   17.481640   94.404434   81.407958
