       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
   41.109709    6.417088   33.752132   28.967070    0.765533   18.663672   23.586889   69.661015   24.898723   44.491573   17.906549  -38.918167  -23.453504   21.202902  -62.960501   32.311782    1.434341   47.745457   -8.737239   17.153927   63.200265  113.138957    7.826156  -47.391626  -16.974649   35.912766   75.385350   80.777956   10.602007   19.965852  111.531121   93.577120
   41.251534    6.658161   33.818289   29.001866    1.068726   18.643411   23.593960   69.604644   24.918551   44.209036   17.899126  -38.916707  -23.278469   21.273506  -62.868444   32.298402    1.528214   47.824599   -8.746831   17.201472   63.452117  113.224720    7.765286  -47.777138  -16.918672   35.967083   75.196929   80.613442   10.464605   19.988249  112.056164   93.442834
   41.394416    6.888980   33.885030   29.036838    1.367452   18.622962   23.601054   69.546940   24.938398   43.929618   17.891535  -38.916188  -23.102291   21.343299  -62.776023   32.285287    1.623293   47.905660   -8.755175   17.248416   63.704593  113.310253    7.705037  -48.161835  -16.863683   36.022557   75.007180   80.451242   10.326091   20.010468  112.575129   93.307182
   41.538360    7.110183   33.952357   29.071987    1.661745   18.602323   23.608170   69.487904   24.958263   43.653299   17.883775  -38.916612  -22.924968   21.412285  -62.683228   32.272436    1.719576   47.988708   -8.762270   17.294768   63.957673  113.395569    7.645397  -48.545672  -16.809667   36.079208   74.816116   80.291314   10.186444   20.032511  113.088007   93.170142
   41.683369    7.322358   34.020271   29.107316    1.951642   18.581492   23.615309   69.427534   24.978147   43.380058   17.875847  -38.917979  -22.746500   21.480466  -62.590047   32.259850    1.817061   48.073813   -8.768117   17.340535   64.211335  113.480677    7.586358  -48.928600  -16.756613   36.137056   74.623750   80.133617   10.045643   20.054382  113.594795   93.031695
   41.829446    7.526043   34.088774   29.142824    2.237181   18.560468   23.622471   69.365832   24.998050   43.109876   17.867750  -38.920290  -22.566887   21.547847  -62.496469   32.247529    1.915742   48.161048   -8.772715   17.385727   64.465558  113.565590    7.527907  -49.310573  -16.704509   36.196125   74.430095   79.978110    9.903668   20.076083  113.933474   92.891817
   41.976595    7.721736   34.157866   29.178516    2.518402   18.539250   23.629657   69.302797   25.017973   42.842730   17.859485  -38.923546  -22.386127   21.614430  -62.402483   32.235471    2.015618   48.250491   -8.776065   17.430352   64.720323  113.650319    7.470037  -49.691548  -16.653341   36.256434   74.235166   79.824756    9.760496   20.097616  113.438861   92.750489
   42.124819    7.909896   34.227548   29.214391    2.795346   18.517835   23.636867   69.238427   25.037914   42.578600   17.851051  -38.927749  -22.204221   21.680220  -62.308078   32.223678    2.116684   48.342222   -8.778167   17.474418   64.975607  113.734874    7.412735  -50.071477  -16.603099   36.318008   74.038976   79.673514    9.616108   20.118984  112.950323   92.607689
   42.274120    8.090947   34.297820   29.250452    3.068053   18.496223   23.644101   69.172725   25.057876   42.317463   17.842448  -38.932899  -22.021171   21.745220  -62.213241   32.212150    2.218936   48.436327   -8.779020   17.517933   65.231389  113.819267    7.355993  -50.450319  -16.553772   36.380869   73.841541   79.524346    9.470481   20.140189  112.467846   92.463393
   42.424502    8.265280   34.368684   29.286701    3.336568   18.474411   23.651360   69.105688   25.077857   42.059297   17.833677  -38.938999  -21.836977   21.809434  -62.117963   32.200886    2.322372   48.532895   -8.778625   17.560904   65.487646  113.903509    7.299800  -50.828029  -16.505349   36.445040   73.642876   79.377217    9.323594   20.161235  111.991413   92.317581
   42.575968    8.433259   34.440139   29.323139    3.600933   18.452399   23.658643   69.037318   25.097858   41.804080   17.824736  -38.946049  -21.651640   21.872865  -62.022231   32.189886    2.426986   48.632019   -8.776981   17.603341   65.744358  113.987611    7.244146  -51.204566  -16.457818   36.510546   73.442998   79.232088    9.175426   20.182124  111.521001   92.170230
   42.728520    8.595220   34.512184   29.359768    3.861194   18.430183   23.665952   68.967614   25.117880   41.551788   17.815626  -38.954052  -21.465163   21.935516  -61.926033   32.179152    2.532775   48.733798   -8.774089   17.645249   66.001500  113.957382    7.189023  -51.579888  -16.411170   36.577412   73.241922   79.088925    9.025955   20.202857  111.056586   92.021318
